1396877788408;32132164;1475.1428;621.4286;0.41935483;0
1396877788594;32132346;1464.9974;621.2825;0.41935483;2
1396877788611;32132363;1463.0955;622.3214;0.41935483;2
1396877788623;32132375;1461.6722;623.2143;0.41935483;2
1396877788639;32132391;1458.851;624.11035;0.48387095;2
1396877788656;32132402;1456.2856;624.1071;0.516129;2
1396877788672;32132424;1451.3281;624.1071;0.58064514;2
1396877788689;32132441;1440.6216;624.1071;0.58064514;2
1396877788706;32132457;1426.1261;624.1071;0.58064514;2
1396877788724;32132475;1401.0421;624.1071;0.61290324;2
1396877788741;32132492;1376.7255;623.57;0.61290324;2
1396877788757;32132509;1351.194;623.2143;0.61290324;2
1396877788774;32132526;1323.6405;623.2143;0.6451613;2
1396877788792;32132543;1301.6893;621.7108;0.61290324;2
1396877788808;32132559;1271.3701;620.01575;0.61290324;2
1396877788828;32132576;1234.2529;618.1233;0.61290324;2
1396877788859;32132610;1172.3734;616.0714;0.61290324;2
1396877788875;32132627;1145.0776;615.6541;0.61290324;2
1396877788892;32132644;1119.8025;615.1786;0.61290324;2
1396877788909;32132660;1094.2905;613.43567;0.61290324;2
1396877788925;32132672;1075.7144;613.3928;0.61290324;2
1396877788945;32132694;1039.7048;612.5;0.61290324;2
1396877788959;32132711;999.88086;612.5;0.61290324;2
1396877788976;32132728;965.9813;613.32007;0.61290324;2
1396877788993;32132744;941.2172;615.31;0.61290324;2
1396877789012;32132761;915.3303;616.0714;0.61290324;2
1396877789026;32132778;889.26685;617.50775;0.61290324;2
1396877789043;32132795;851.6565;619.5207;0.61290324;2
1396877789060;32132807;834.0;620.9822;0.61290324;2
1396877789077;32132829;815.9199;621.68964;0.6451613;2
1396877789094;32132845;790.59766;623.708;0.61290324;2
1396877789110;32132862;768.0857;625.72235;0.61290324;2
1396877789127;32132879;752.5934;627.6757;0.6774193;2
1396877789144;32132896;738.52844;629.64075;0.61290324;2
1396877789161;32132913;729.2963;631.6347;0.61290324;2
1396877789178;32132929;720.0139;633.56854;0.61290324;2
1396877789195;32132944;711.8572;633.9286;0.61290324;2
1396877789211;32132963;707.1259;635.7187;0.61290324;2
1396877789228;32132980;699.63153;637.67035;0.6774193;2
