1396865901666;27168919;1496.5714;589.2857;0.41935483;0
1396865901751;27169000;1497.7834;598.9223;0.41935483;2
1396865901768;27169017;1485.7014;600.96893;0.41935483;2
1396865901785;27169034;1431.7991;603.09814;0.41935483;2
1396865901801;27169051;1366.3765;605.1503;0.41935483;2
1396865901818;27169063;1310.5715;608.03564;0.41935483;2
1396865901836;27169084;1224.0465;616.471;0.41935483;2
1396865901852;27169101;1054.6592;634.3438;0.41935483;2
1396865901869;27169118;980.1971;641.03894;0.41935483;2
1396865901888;27169135;915.29016;643.75;0.41935483;2
1396865901903;27169152;850.0247;641.32495;0.41935483;2
1396865901919;27169169;791.2252;634.2059;0.41935483;2
1396865901939;27169185;745.69745;624.24445;0.41935483;2
1396865901953;27169202;726.1043;620.1496;0.41935483;2
1396865901970;27169219;710.90424;616.5453;0.41935483;2
1396865901987;27169236;688.1775;610.44006;0.41935483;2
1396865902005;27169253;676.5521;606.8412;0.41935483;2
1396865902020;27169269;666.69604;604.78784;0.41935483;2
1396865902037;27169286;655.6676;603.5714;0.41935483;2
1396865902055;27169303;644.5342;603.5714;0.41935483;2
1396865902071;27169320;633.2716;603.5714;0.41935483;2
1396865902088;27169337;627.8092;603.5714;0.41935483;2
1396865902105;27169354;619.6292;603.5714;0.41935483;2
1396865902121;27169370;605.1428;606.25;0.38709676;2
1396865902125;27169378;605.1428;606.25;0.38709676;1
1396865905521;27172772;1464.0;635.7143;0.41935483;0
1396865905598;27172843;1433.4277;629.43024;0.41935483;2
1396865905611;27172860;1359.5675;627.6786;0.41935483;2
1396865905627;27172875;1246.9067;628.14325;0.41935483;2
1396865905642;27172888;1139.2084;632.767;0.41935483;2
1396865905656;27172905;1053.083;640.5869;0.41935483;2
1396865905673;27172922;996.1613;642.7808;0.41935483;2
1396865905690;27172939;923.334;640.96124;0.41935483;2
1396865905707;27172956;815.84625;627.35425;0.41935483;2
1396865905724;27172973;771.9325;617.11426;0.41935483;2
1396865905741;27172990;741.857;606.78564;0.41935483;2
1396865905758;27173007;728.1813;599.76776;0.41935483;2
1396865905775;27173024;712.3397;586.8493;0.41935483;2
1396865905791;27173040;701.7608;576.53656;0.41935483;2
1396865905808;27173057;692.9224;566.70593;0.41935483;2
1396865905825;27173074;680.384;553.7947;0.41935483;2
1396865905842;27173091;662.46075;540.1017;0.41935483;2
1396865905859;27173108;647.4296;533.1477;0.48387095;2
1396865905876;27173124;634.3483;528.33496;0.54838705;2
1396865905894;27173141;622.56537;526.7857;0.54838705;2
1396865905909;27173159;606.76794;527.6786;0.54838705;2
1396865905926;27173175;589.2018;529.5128;0.54838705;2
1396865905943;27173187;579.4286;530.8035;0.54838705;2
1396865905960;27173209;571.4482;532.43536;0.54838705;2
1396865905977;27173225;565.33026;534.575;0.54838705;2
1396865905992;27173235;564.0;535.7143;0.54838705;2
1396865905994;27173246;564.0;535.7143;0.54838705;1
1396865907755;27175006;184.28572;616.0714;0.41935483;0
1396865907812;27175061;173.5142;613.58624;0.41935483;2
1396865907829;27175077;170.22888;611.8751;0.41935483;2
1396865907846;27175091;168.42857;610.2679;0.41935483;2
1396865907861;27175110;172.37721;609.8214;0.41935483;2
1396865907878;27175127;198.81554;608.63214;0.41935483;2
1396865907895;27175144;291.64294;607.1428;0.41935483;2
1396865907911;27175160;455.27454;607.1111;0.41935483;2
1396865907928;27175177;547.8866;609.1356;0.41935483;2
1396865907951;27175194;683.5725;610.4613;0.41935483;2
1396865907962;27175211;822.93256;612.1805;0.41935483;2
1396865907979;27175228;1011.87164;611.6071;0.41935483;2
1396865907998;27175244;1094.6019;609.61456;0.41935483;2
1396865908012;27175261;1180.9998;607.0671;0.41935483;2
1396865908029;27175278;1270.7079;602.8648;0.41935483;2
1396865908049;27175295;1341.7838;599.8207;0.41935483;2
1396865908063;27175312;1406.7465;596.8841;0.41935483;2
1396865908079;27175328;1439.691;595.67474;0.41935483;2
1396865908099;27175345;1493.1683;593.65674;0.41935483;2
1396865908113;27175362;1533.0648;591.9643;0.41935483;2
1396865908130;27175379;1549.2927;591.9643;0.41935483;2
1396865908138;27175379;1549.7144;591.9643;0.41935483;2
1396865908140;27175391;1549.7144;591.9643;0.41935483;1
1396865909939;27177190;1842.0;550.8928;0.41935483;0
1396865909995;27177244;1818.0033;558.57074;0.48387095;2
1396865910011;27177260;1726.9086;574.09;0.48387095;2
1396865910028;27177277;1531.574;603.3826;0.48387095;2
