1396883756824;32917741;159.42857;248.21428;0.41935483;0
1396883756908;32917824;159.19762;258.51688;0.41935483;2
1396883756938;32917857;157.74164;266.01447;0.41935483;2
1396883756958;32917887;157.7143;275.74042;0.41935483;2
1396883756975;32917904;157.7143;282.3948;0.41935483;2
1396883756994;32917921;157.7143;285.90826;0.41935483;2
1396883757011;32917938;157.7143;295.5249;0.41935483;2
1396883757027;32917955;155.80424;308.36627;0.41935483;2
1396883757043;32917972;155.14285;322.08585;0.41935483;2
1396883757060;32917988;155.14285;333.90652;0.41935483;2
1396883757076;32918005;155.14285;344.14426;0.41935483;2
1396883757093;32918022;155.14285;353.68622;0.4516129;2
1396883757109;32918032;155.14285;360.26785;0.48387095;2
1396883757126;32918056;155.62114;367.66962;0.54838705;2
1396883757143;32918072;157.83394;377.2842;0.61290324;2
1396883757158;32918089;159.89648;384.49792;0.61290324;2
1396883757177;32918106;161.14285;391.02222;0.61290324;2
1396883757193;32918123;162.0;395.41025;0.61290324;2
1396883757211;32918139;162.0;399.68237;0.61290324;2
1396883757227;32918156;162.85715;404.04333;0.61290324;2
1396883757244;32918173;162.85715;406.1684;0.61290324;2
1396883757262;32918190;163.7143;408.84177;0.61290324;2
1396883757278;32918207;163.7143;410.94296;0.61290324;2
1396883757294;32918223;163.7143;413.08838;0.61290324;2
1396883757312;32918240;163.7143;415.24387;0.61290324;2
1396883757328;32918257;165.42857;417.43457;0.61290324;2
1396883757345;32918274;166.28572;419.62744;0.61290324;2
1396883757362;32918291;166.28572;421.0953;0.61290324;2
1396883757378;32918307;166.76462;422.3214;0.61290324;2
1396883757394;32918321;167.14285;423.66074;0.61290324;2
1396883757428;32918358;167.14285;424.26944;0.61290324;2
1396883757682;32918610;167.14285;425.02853;0.61290324;2
1396883758572;32919502;167.14285;424.10513;0.54838705;2
1396883758586;32919521;167.14285;424.10513;0.54838705;1
1396883758875;32919808;90.85715;308.92856;0.38709676;0
1396883758972;32919902;99.73788;316.9643;0.38709676;2
1396883758991;32919919;101.88473;318.6299;0.38709676;2
1396883759005;32919935;103.896034;320.5357;0.38709676;2
1396883759021;32919948;105.59524;321.60217;0.38709676;2
1396883759038;32919965;107.89931;322.3214;0.38709676;2
1396883759053;32919982;112.26807;322.3214;0.38709676;2
1396883759070;32919999;117.856735;323.2143;0.38709676;2
1396883759086;32920016;124.28415;323.2143;0.38709676;2
1396883759102;32920033;129.41974;324.10715;0.38709676;2
1396883759123;32920050;134.10379;324.75644;0.38709676;2
1396883759138;32920066;138.67497;325.0;0.38709676;2
1396883759154;32920083;141.14644;325.0;0.38709676;2
1396883759174;32920100;144.98778;325.0;0.38709676;2
1396883759188;32920117;149.18204;325.0;0.38709676;2
1396883759206;32920133;153.46803;325.89285;0.38709676;2
1396883759222;32920150;157.62105;325.89285;0.38709676;2
1396883759239;32920167;161.65578;326.6064;0.38709676;2
1396883759256;32920184;164.797;327.02066;0.38709676;2
1396883759273;32920201;166.7143;327.67856;0.38709676;2
1396883759289;32920217;167.89331;327.67856;0.38709676;2
1396883759305;32920234;170.0346;327.67856;0.38709676;2
1396883759322;32920251;172.1742;327.67856;0.38709676;2
1396883759338;32920268;174.30635;327.67856;0.38709676;2
1396883759357;32920285;176.44849;327.67856;0.38709676;2
1396883759373;32920301;178.47105;328.5714;0.38709676;2
1396883759388;32920318;180.57523;328.5714;0.38709676;2
1396883759405;32920335;181.67065;328.5714;0.38709676;2
1396883759422;32920352;183.49107;328.5714;0.38709676;2
1396883759438;32920369;185.81552;328.5714;0.38709676;2
1396883759456;32920385;187.91989;328.5714;0.38709676;2
1396883759474;32920402;189.95866;328.5714;0.38709676;2
1396883759490;32920419;192.00948;328.5714;0.38709676;2
1396883759506;32920436;194.06622;328.5714;0.38709676;2
1396883759526;32920450;195.85715;328.5714;0.38709676;2
1396883759543;32920473;198.89459;327.21262;0.38709676;2
1396883759561;32920490;203.05826;325.04407;0.38709676;2
1396883759576;32920506;207.26527;322.8529;0.38709676;2
1396883759593;32920523;211.5341;320.62955;0.38709676;2
1396883759615;32920540;214.92717;318.41592;0.38709676;2
1396883759628;32920557;218.41722;314.60696;0.41935483;2
1396883759643;32920574;220.47958;310.3104;0.41935483;2
1396883759662;32920590;221.50569;308.17267;0.41935483;2
1396883759678;32920607;224.48674;303.74783;0.41935483;2
1396883759694;32920624;226.59087;299.36426;0.41935483;2
1396883759718;32920641;228.66116;295.05115;0.41935483;2
1396883759728;32920657;228.85715;290.88876;0.41935483;2
1396883759745;32920674;228.85715;286.3479;0.41935483;2
1396883759764;32920691;228.85715;282.97665;0.41935483;2
1396883759779;32920701;228.85715;281.6964;0.41935483;2
1396883759796;32920725;228.30446;279.78143;0.41935483;2
1396883759813;32920741;226.249;277.6403;0.41935483;2
1396883759828;32920758;224.18967;275.49518;0.41935483;2
1396883759845;32920775;222.14302;275.0;0.41935483;2
1396883759868;32920792;220.06963;275.0;0.41935483;2
1396883759879;32920809;218.02383;275.0;0.41935483;2
1396883759895;32920825;215.95905;275.0;0.41935483;2
