1396873125233;29854201;1800.8572;634.8214;0.41935483;0
1396873125323;29854289;1781.6367;631.825;0.41935483;2
1396873125340;29854306;1760.6713;627.5471;0.41935483;2
1396873125357;29854322;1732.8647;623.101;0.41935483;2
1396873125374;29854339;1703.9728;618.6184;0.41935483;2
1396873125391;29854356;1659.1959;613.4579;0.41935483;2
1396873125408;29854373;1626.513;610.75244;0.41935483;2
1396873125425;29854390;1601.1697;609.6851;0.41935483;2
1396873125441;29854406;1543.3591;607.4545;0.41935483;2
1396873125458;29854423;1470.6501;603.4749;0.41935483;2
1396873125475;29854440;1410.7839;599.55084;0.41935483;2
1396873125491;29854457;1350.4478;596.53345;0.41935483;2
1396873125508;29854474;1289.9521;595.42255;0.41935483;2
1396873125525;29854491;1221.7567;595.99835;0.41935483;2
1396873125542;29854505;1162.7144;597.7678;0.41935483;2
1396873125559;29854524;1118.112;600.86914;0.41935483;2
1396873125575;29854541;981.3906;610.1216;0.41935483;2
1396873125592;29854558;908.34454;617.18896;0.41935483;2
1396873125609;29854575;848.53296;622.5622;0.41935483;2
1396873125626;29854591;784.5334;624.58844;0.41935483;2
1396873125643;29854608;723.8296;627.4212;0.41935483;2
1396873125662;29854625;660.90186;630.8465;0.41935483;2
1396873125676;29854642;624.78613;633.4874;0.41935483;2
1396873125693;29854659;570.8674;637.998;0.41935483;2
1396873125710;29854676;510.8003;644.3303;0.41935483;2
1396873125729;29854692;456.04962;649.42444;0.41935483;2
1396873125743;29854709;408.24786;652.74805;0.41935483;2
1396873125760;29854726;376.19577;653.5714;0.41935483;2
1396873125777;29854743;349.68948;652.7453;0.41935483;2
1396873125794;29854760;324.46405;650.44977;0.41935483;2
1396873125811;29854777;318.1794;649.3889;0.41935483;2
1396873125828;29854794;298.69003;644.2707;0.41935483;2
1396873125845;29854811;284.81598;640.5187;0.41935483;2
1396873125862;29854828;273.1489;638.33453;0.41935483;2
1396873125879;29854844;260.83218;636.13574;0.41935483;2
1396873125896;29854861;246.27719;633.96985;0.41935483;2
1396873125912;29854878;235.68451;631.7795;0.41935483;2
1396873125931;29854895;230.30249;630.5103;0.41935483;2
1396873125948;29854912;222.89459;628.5812;0.41935483;2
1396873125965;29854928;217.00844;626.7857;0.41935483;2
1396873125981;29854945;212.70618;626.7857;0.41935483;2
1396873125992;29854953;210.85715;626.7857;0.38709676;2
1396873125995;29854963;210.85715;626.7857;0.38709676;1
1396873131298;29860265;475.7143;645.5357;0.41935483;0
1396873131341;29860307;526.2144;636.99194;0.41935483;2
1396873131358;29860323;576.0905;629.19574;0.41935483;2
1396873131374;29860340;649.84076;620.03973;0.41935483;2
1396873131391;29860356;846.17334;600.8119;0.41935483;2
1396873131415;29860381;1003.1311;591.18024;0.41935483;2
1396873131432;29860398;1133.81;587.7879;0.41935483;2
1396873131452;29860415;1211.0265;586.6071;0.41935483;2
1396873131466;29860431;1266.9681;585.1506;0.41935483;2
1396873131485;29860432;1270.2858;584.8214;0.38709676;2
1396873131489;29860454;1270.2858;584.8214;0.38709676;1
1396873134337;29863307;96.0;619.6428;0.41935483;0
1396873134387;29863353;113.90058;619.6428;0.41935483;2
1396873134404;29863370;177.6337;618.372;0.41935483;2
1396873134421;29863387;260.87848;615.3463;0.41935483;2
1396873134438;29863399;396.85715;611.1607;0.41935483;2
1396873134456;29863419;483.5333;610.0841;0.41935483;2
1396873134471;29863436;700.30963;610.7143;0.41935483;2
1396873134488;29863453;901.4716;610.70764;0.41935483;2
1396873134505;29863470;1079.6664;603.0947;0.41935483;2
1396873134521;29863487;1244.529;594.2785;0.41935483;2
1396873134538;29863504;1439.0171;586.66565;0.41935483;2
1396873134555;29863520;1553.5657;582.3427;0.41935483;2
1396873134571;29863537;1595.3773;580.38873;0.41935483;2
1396873134591;29863554;1722.2737;576.2931;0.41935483;2
1396873134598;29863557;1760.5714;574.1071;0.38709676;2
1396873134601;29863569;1760.5714;574.1071;0.38709676;1
1396873139471;29868439;691.7143;627.6786;0.41935483;0
1396873139521;29868487;705.5563;621.84174;0.41935483;2
1396873139539;29868503;748.51953;613.35803;0.41935483;2
1396873139555;29868520;805.4131;606.2517;0.41935483;2
1396873139570;29868536;861.6302;601.8328;0.41935483;2
1396873139587;29868553;919.9208;597.4974;0.41935483;2
1396873139604;29868568;967.71423;595.08923;0.41935483;2
1396873139621;29868587;1000.2956;593.6752;0.41935483;2
1396873139638;29868603;1047.5822;592.8571;0.41935483;2
1396873139656;29868613;1069.7144;591.0714;0.38709676;2
1396873139660;29868625;1069.7144;591.0714;0.38709676;1
1396873142064;29871034;1462.2858;577.6786;0.41935483;0
1396873142139;29871105;1422.4414;576.60077;0.41935483;2
1396873142156;29871118;1382.1428;573.21423;0.41935483;2
1396873142172;29871136;1346.523;571.6038;0.41935483;2
1396873142184;29871150;1250.9852;565.4907;0.41935483;2
1396873142204;29871167;1156.3481;561.6071;0.41935483;2
1396873142218;29871184;1074.3322;561.6071;0.41935483;2
1396873142235;29871201;980.49664;564.91003;0.41935483;2
1396873142253;29871218;898.2849;572.67865;0.41935483;2
1396873142269;29871235;826.9893;578.74884;0.41935483;2
1396873142289;29871252;788.92236;580.9719;0.41935483;2
1396873142303;29871268;747.1207;579.97986;0.41935483;2
1396873142322;29871285;719.59094;578.383;0.41935483;2
1396873142333;29871290;714.8572;577.6786;0.38709676;2
1396873142335;29871303;714.8572;577.6786;0.38709676;1
1396873144419;29873388;1273.7144;616.9643;0.41935483;0
1396873144467;29873431;1254.7081;612.362;0.41935483;2
1396873144474;29873438;1230.8668;611.44214;0.41935483;2
1396873144485;29873450;1190.7507;610.7143;0.41935483;2
1396873144502;29873467;1134.192;608.55304;0.41935483;2
1396873144520;29873484;1076.214;605.6494;0.41935483;2
1396873144538;29873501;1018.5451;600.3478;0.41935483;2
1396873144552;29873517;965.3687;594.0026;0.41935483;2
1396873144568;29873530;925.7143;588.83936;0.41935483;2
1396873144585;29873549;902.3472;584.9313;0.41935483;2
1396873144592;29873549;901.7143;584.8214;0.41935483;2
1396873144595;29873561;901.7143;584.8214;0.41935483;1
1396873147690;29876659;480.0;607.1428;0.41935483;0
1396873147761;29876726;495.54758;602.6786;0.41935483;2
1396873147780;29876743;559.3716;603.5714;0.41935483;2
1396873147793;29876758;632.71643;603.5714;0.41935483;2
1396873147806;29876772;721.5493;602.29;0.41935483;2
1396873147823;29876789;841.17224;597.6331;0.41935483;2
1396873147840;29876806;961.5687;590.8815;0.41935483;2
1396873147857;29876823;1075.9354;583.3259;0.41935483;2
1396873147874;29876834;1147.7144;579.0178;0.41935483;2
1396873147891;29876857;1225.5172;576.73016;0.41935483;2
1396873147908;29876873;1362.1039;572.29504;0.41935483;2
1396873147925;29876890;1409.9315;572.3214;0.41935483;2
1396873147942;29876907;1434.4502;573.2143;0.41935483;2
1396873147958;29876924;1444.4823;574.1071;0.41935483;2
1396873147975;29876941;1450.0696;574.1071;0.41935483;2
1396873147992;29876958;1452.287;576.1917;0.41935483;2
1396873148009;29876974;1453.3147;576.3693;0.41935483;2
1396873148026;29876991;1455.4474;576.7857;0.41935483;2
1396873148059;29877025;1456.0538;576.7857;0.32258064;2
1396873148064;29877035;1456.0538;576.7857;0.32258064;1
1396873152495;29881464;1800.0;618.75;0.41935483;0
1396873152560;29881525;1764.7208;622.2772;0.41935483;2
1396873152576;29881542;1700.4772;620.69696;0.41935483;2
1396873152592;29881558;1662.8058;618.2868;0.41935483;2
1396873152610;29881575;1584.4768;610.0899;0.41935483;2
1396873152626;29881591;1431.0643;590.0741;0.41935483;2
